batch_size,eps,model,norm,steps,trials,acc,robust_acc
1000,0.15,MLP_svd_reconstruct_comps_40_dense_256_039,linf,100,1,0.988,0.2137
1000,1.0,MLP_svd_reconstruct_comps_40_dense_256_039,l2,40,10,0.988,0.7748
1000,2.0,MLP_svd_reconstruct_comps_40_dense_256_039,l2,40,10,0.988,0.1836
1000,0.3,MLP_svd_reconstruct_comps_40_dense_256_039,linf,40,10,0.988,0.0001
1000,0.15,MLP_svd_reconstruct_comps_40_dense_256_039,linf,40,10,0.988,0.2008
1000,1.0,MLP_svd_reconstruct_comps_40_dense_256_039,l2,100,10,0.988,0.7744
1000,2.0,MLP_svd_reconstruct_comps_40_dense_256_039,l2,100,10,0.988,0.1809
1000,0.3,MLP_svd_reconstruct_comps_40_dense_256_039,linf,100,10,0.988,0.0002
1000,0.15,MLP_svd_reconstruct_comps_40_dense_256_039,linf,100,10,0.988,0.2005
1000,1.0,MLP_svd_reconstruct_comps_40_dense_512_034,l2,40,1,0.9918,0.7897
1000,2.0,MLP_svd_reconstruct_comps_40_dense_512_034,l2,40,1,0.9918,0.1962
1000,0.3,MLP_svd_reconstruct_comps_40_dense_512_034,linf,40,1,0.9918,0.0004
1000,0.15,MLP_svd_reconstruct_comps_40_dense_512_034,linf,40,1,0.9918,0.2165
1000,1.0,MLP_svd_reconstruct_comps_40_dense_512_034,l2,100,1,0.9918,0.7879
1000,2.0,MLP_svd_reconstruct_comps_40_dense_512_034,l2,100,1,0.9918,0.1954
1000,0.3,MLP_svd_reconstruct_comps_40_dense_512_034,linf,100,1,0.9918,0.0003
1000,0.15,MLP_svd_reconstruct_comps_40_dense_512_034,linf,100,1,0.9918,0.2139
1000,1.0,MLP_svd_reconstruct_comps_40_dense_512_034,l2,40,10,0.9918,0.7852
1000,2.0,MLP_svd_reconstruct_comps_40_dense_512_034,l2,40,10,0.9918,0.1863
1000,0.3,MLP_svd_reconstruct_comps_40_dense_512_034,linf,40,10,0.9918,0.0001
1000,0.15,MLP_svd_reconstruct_comps_40_dense_512_034,linf,40,10,0.9918,0.2055
1000,1.0,MLP_svd_reconstruct_comps_40_dense_512_034,l2,100,10,0.9918,0.7846
1000,2.0,MLP_svd_reconstruct_comps_40_dense_512_034,l2,100,10,0.9918,0.1855
1000,0.3,MLP_svd_reconstruct_comps_40_dense_512_034,linf,100,10,0.9918,0.0002
1000,0.15,MLP_svd_reconstruct_comps_40_dense_512_034,linf,100,10,0.9918,0.2057
1000,1.0,MLP_svd_reconstruct_comps_50_dense_128_048,l2,40,1,0.9861,0.7603
1000,2.0,MLP_svd_reconstruct_comps_50_dense_128_048,l2,40,1,0.9861,0.1655
1000,0.3,MLP_svd_reconstruct_comps_50_dense_128_048,linf,40,1,0.9861,0.0
1000,0.15,MLP_svd_reconstruct_comps_50_dense_128_048,linf,40,1,0.9861,0.1752
1000,1.0,MLP_svd_reconstruct_comps_50_dense_128_048,l2,100,1,0.9861,0.7593
1000,2.0,MLP_svd_reconstruct_comps_50_dense_128_048,l2,100,1,0.9861,0.1638
1000,0.3,MLP_svd_reconstruct_comps_50_dense_128_048,linf,100,1,0.9861,0.0
1000,0.15,MLP_svd_reconstruct_comps_50_dense_128_048,linf,100,1,0.9861,0.1743
1000,1.0,MLP_svd_reconstruct_comps_50_dense_128_048,l2,40,10,0.9861,0.7546
1000,2.0,MLP_svd_reconstruct_comps_50_dense_128_048,l2,40,10,0.9861,0.1523
1000,0.3,MLP_svd_reconstruct_comps_50_dense_128_048,linf,40,10,0.9861,0.0
1000,0.15,MLP_svd_reconstruct_comps_50_dense_128_048,linf,40,10,0.9861,0.1612
1000,1.0,MLP_svd_reconstruct_comps_50_dense_128_048,l2,100,10,0.9861,0.7539
1000,2.0,MLP_svd_reconstruct_comps_50_dense_128_048,l2,100,10,0.9861,0.1512
1000,0.3,MLP_svd_reconstruct_comps_50_dense_128_048,linf,100,10,0.9861,0.0
1000,0.15,MLP_svd_reconstruct_comps_50_dense_128_048,linf,100,10,0.9861,0.1614
1000,1.0,MLP_svd_reconstruct_comps_50_dense_256_041,l2,40,1,0.9909,0.785
1000,2.0,MLP_svd_reconstruct_comps_50_dense_256_041,l2,40,1,0.9909,0.1786
1000,0.3,MLP_svd_reconstruct_comps_50_dense_256_041,linf,40,1,0.9909,0.0003
1000,0.15,MLP_svd_reconstruct_comps_50_dense_256_041,linf,40,1,0.9909,0.1839
1000,1.0,MLP_svd_reconstruct_comps_50_dense_256_041,l2,100,1,0.9909,0.7835
1000,2.0,MLP_svd_reconstruct_comps_50_dense_256_041,l2,100,1,0.9909,0.176
1000,0.3,MLP_svd_reconstruct_comps_50_dense_256_041,linf,100,1,0.9909,0.0004
1000,0.15,MLP_svd_reconstruct_comps_50_dense_256_041,linf,100,1,0.9909,0.1829
1000,1.0,MLP_svd_reconstruct_comps_50_dense_256_041,l2,40,10,0.9909,0.7812
1000,2.0,MLP_svd_reconstruct_comps_50_dense_256_041,l2,40,10,0.9909,0.1664
1000,0.3,MLP_svd_reconstruct_comps_50_dense_256_041,linf,40,10,0.9909,0.0002
1000,0.15,MLP_svd_reconstruct_comps_50_dense_256_041,linf,40,10,0.9909,0.1741
1000,1.0,MLP_svd_reconstruct_comps_50_dense_256_041,l2,100,10,0.9909,0.7792
1000,2.0,MLP_svd_reconstruct_comps_50_dense_256_041,l2,100,10,0.9909,0.1649
1000,0.3,MLP_svd_reconstruct_comps_50_dense_256_041,linf,100,10,0.9909,0.0001
1000,0.15,MLP_svd_reconstruct_comps_50_dense_256_041,linf,100,10,0.9909,0.1736
1000,1.0,MLP_svd_reconstruct_comps_50_dense_512_030,l2,40,1,0.9923,0.8068
1000,2.0,MLP_svd_reconstruct_comps_50_dense_512_030,l2,40,1,0.9923,0.1991
1000,0.3,MLP_svd_reconstruct_comps_50_dense_512_030,linf,40,1,0.9923,0.0003
1000,0.15,MLP_svd_reconstruct_comps_50_dense_512_030,linf,40,1,0.9923,0.2035
1000,1.0,MLP_svd_reconstruct_comps_50_dense_512_030,l2,100,1,0.9923,0.8064
1000,2.0,MLP_svd_reconstruct_comps_50_dense_512_030,l2,100,1,0.9923,0.1976
1000,0.3,MLP_svd_reconstruct_comps_50_dense_512_030,linf,100,1,0.9923,0.0002
1000,0.15,MLP_svd_reconstruct_comps_50_dense_512_030,linf,100,1,0.9923,0.2033
1000,1.0,MLP_svd_reconstruct_comps_50_dense_512_030,l2,40,10,0.9923,0.8027
1000,2.0,MLP_svd_reconstruct_comps_50_dense_512_030,l2,40,10,0.9923,0.1881
1000,0.3,MLP_svd_reconstruct_comps_50_dense_512_030,linf,40,10,0.9923,0.0002
1000,0.15,MLP_svd_reconstruct_comps_50_dense_512_030,linf,40,10,0.9923,0.1946
1000,1.0,MLP_svd_reconstruct_comps_50_dense_512_030,l2,100,10,0.9923,0.8021
1000,2.0,MLP_svd_reconstruct_comps_50_dense_512_030,l2,100,10,0.9923,0.1856
1000,0.3,MLP_svd_reconstruct_comps_50_dense_512_030,linf,100,10,0.9923,0.0002
1000,0.15,MLP_svd_reconstruct_comps_50_dense_512_030,linf,100,10,0.9923,0.1937
1000,1.0,MLP_svd_reconstruct_comps_60_dense_128_049,l2,40,1,0.9884,0.7398
1000,2.0,MLP_svd_reconstruct_comps_60_dense_128_049,l2,40,1,0.9884,0.1436
1000,0.3,MLP_svd_reconstruct_comps_60_dense_128_049,linf,40,1,0.9884,0.0004
1000,0.15,MLP_svd_reconstruct_comps_60_dense_128_049,linf,40,1,0.9884,0.1376
1000,1.0,MLP_svd_reconstruct_comps_60_dense_128_049,l2,100,1,0.9884,0.7385
1000,2.0,MLP_svd_reconstruct_comps_60_dense_128_049,l2,100,1,0.9884,0.1417
1000,0.3,MLP_svd_reconstruct_comps_60_dense_128_049,linf,100,1,0.9884,0.0005
1000,0.15,MLP_svd_reconstruct_comps_60_dense_128_049,linf,100,1,0.9884,0.1359
1000,1.0,MLP_svd_reconstruct_comps_60_dense_128_049,l2,40,10,0.9884,0.7339
1000,2.0,MLP_svd_reconstruct_comps_60_dense_128_049,l2,40,10,0.9884,0.1318
1000,0.3,MLP_svd_reconstruct_comps_60_dense_128_049,linf,40,10,0.9884,0.0003
1000,0.15,MLP_svd_reconstruct_comps_60_dense_128_049,linf,40,10,0.9884,0.1282
1000,1.0,MLP_svd_reconstruct_comps_60_dense_128_049,l2,100,10,0.9884,0.7331
1000,2.0,MLP_svd_reconstruct_comps_60_dense_128_049,l2,100,10,0.9884,0.1306
1000,0.3,MLP_svd_reconstruct_comps_60_dense_128_049,linf,100,10,0.9884,0.0003
1000,0.15,MLP_svd_reconstruct_comps_60_dense_128_049,linf,100,10,0.9884,0.1272
1000,1.0,MLP_svd_reconstruct_comps_60_dense_256_047,l2,40,1,0.9936,0.7645
1000,2.0,MLP_svd_reconstruct_comps_60_dense_256_047,l2,40,1,0.9936,0.1505
1000,0.3,MLP_svd_reconstruct_comps_60_dense_256_047,linf,40,1,0.9936,0.0001
1000,0.15,MLP_svd_reconstruct_comps_60_dense_256_047,linf,40,1,0.9936,0.1506
1000,1.0,MLP_svd_reconstruct_comps_60_dense_256_047,l2,100,1,0.9936,0.7633
1000,2.0,MLP_svd_reconstruct_comps_60_dense_256_047,l2,100,1,0.9936,0.1501
1000,0.3,MLP_svd_reconstruct_comps_60_dense_256_047,linf,100,1,0.9936,0.0001
1000,0.15,MLP_svd_reconstruct_comps_60_dense_256_047,linf,100,1,0.9936,0.1483
1000,1.0,MLP_svd_reconstruct_comps_60_dense_256_047,l2,40,10,0.9936,0.7597
1000,2.0,MLP_svd_reconstruct_comps_60_dense_256_047,l2,40,10,0.9936,0.1414
1000,0.3,MLP_svd_reconstruct_comps_60_dense_256_047,linf,40,10,0.9936,0.0001
1000,0.15,MLP_svd_reconstruct_comps_60_dense_256_047,linf,40,10,0.9936,0.1396
1000,1.0,MLP_svd_reconstruct_comps_60_dense_256_047,l2,100,10,0.9936,0.759
1000,2.0,MLP_svd_reconstruct_comps_60_dense_256_047,l2,100,10,0.9936,0.1394
1000,0.3,MLP_svd_reconstruct_comps_60_dense_256_047,linf,100,10,0.9936,0.0001
1000,0.15,MLP_svd_reconstruct_comps_60_dense_256_047,linf,100,10,0.9936,0.1386
1000,1.0,MLP_svd_reconstruct_comps_60_dense_512_028,l2,40,1,0.9925,0.7978
1000,2.0,MLP_svd_reconstruct_comps_60_dense_512_028,l2,40,1,0.9925,0.1854
1000,0.3,MLP_svd_reconstruct_comps_60_dense_512_028,linf,40,1,0.9925,0.0005
1000,0.15,MLP_svd_reconstruct_comps_60_dense_512_028,linf,40,1,0.9925,0.1856
1000,1.0,MLP_svd_reconstruct_comps_60_dense_512_028,l2,100,1,0.9925,0.7966
1000,2.0,MLP_svd_reconstruct_comps_60_dense_512_028,l2,100,1,0.9925,0.1847
1000,0.3,MLP_svd_reconstruct_comps_60_dense_512_028,linf,100,1,0.9925,0.0005
1000,0.15,MLP_svd_reconstruct_comps_60_dense_512_028,linf,100,1,0.9925,0.1837
1000,1.0,MLP_svd_reconstruct_comps_60_dense_512_028,l2,40,10,0.9925,0.794
1000,2.0,MLP_svd_reconstruct_comps_60_dense_512_028,l2,40,10,0.9925,0.1776
1000,0.3,MLP_svd_reconstruct_comps_60_dense_512_028,linf,40,10,0.9925,0.0003
1000,0.15,MLP_svd_reconstruct_comps_60_dense_512_028,linf,40,10,0.9925,0.1759
1000,1.0,MLP_svd_reconstruct_comps_60_dense_512_028,l2,100,10,0.9925,0.793
1000,2.0,MLP_svd_reconstruct_comps_60_dense_512_028,l2,100,10,0.9925,0.1761
1000,0.3,MLP_svd_reconstruct_comps_60_dense_512_028,linf,100,10,0.9925,0.0002
1000,0.15,MLP_svd_reconstruct_comps_60_dense_512_028,linf,100,10,0.9925,0.176
1000,1.0,MLP_svd_reconstruct_comps_70_dense_128_049,l2,40,1,0.9885,0.7199
1000,2.0,MLP_svd_reconstruct_comps_70_dense_128_049,l2,40,1,0.9885,0.1261
1000,0.3,MLP_svd_reconstruct_comps_70_dense_128_049,linf,40,1,0.9885,0.0001
1000,0.15,MLP_svd_reconstruct_comps_70_dense_128_049,linf,40,1,0.9885,0.1177
1000,1.0,MLP_svd_reconstruct_comps_70_dense_128_049,l2,100,1,0.9885,0.719
1000,2.0,MLP_svd_reconstruct_comps_70_dense_128_049,l2,100,1,0.9885,0.125
1000,0.3,MLP_svd_reconstruct_comps_70_dense_128_049,linf,100,1,0.9885,0.0002
1000,0.15,MLP_svd_reconstruct_comps_70_dense_128_049,linf,100,1,0.9885,0.1186
1000,1.0,MLP_svd_reconstruct_comps_70_dense_128_049,l2,40,10,0.9885,0.7138
1000,2.0,MLP_svd_reconstruct_comps_70_dense_128_049,l2,40,10,0.9885,0.1153
1000,0.3,MLP_svd_reconstruct_comps_70_dense_128_049,linf,40,10,0.9885,0.0
1000,0.15,MLP_svd_reconstruct_comps_70_dense_128_049,linf,40,10,0.9885,0.1076
1000,1.0,MLP_svd_reconstruct_comps_70_dense_128_049,l2,100,10,0.9885,0.7131
1000,2.0,MLP_svd_reconstruct_comps_70_dense_128_049,l2,100,10,0.9885,0.1145
1000,0.3,MLP_svd_reconstruct_comps_70_dense_128_049,linf,100,10,0.9885,0.0
1000,0.15,MLP_svd_reconstruct_comps_70_dense_128_049,linf,100,10,0.9885,0.1069
1000,1.0,MLP_svd_reconstruct_comps_70_dense_256_048,l2,40,1,0.9952,0.7538
1000,2.0,MLP_svd_reconstruct_comps_70_dense_256_048,l2,40,1,0.9952,0.1369
1000,0.3,MLP_svd_reconstruct_comps_70_dense_256_048,linf,40,1,0.9952,0.0001
1000,0.15,MLP_svd_reconstruct_comps_70_dense_256_048,linf,40,1,0.9952,0.1271
1000,1.0,MLP_svd_reconstruct_comps_70_dense_256_048,l2,100,1,0.9952,0.7509
1000,2.0,MLP_svd_reconstruct_comps_70_dense_256_048,l2,100,1,0.9952,0.1355
1000,0.3,MLP_svd_reconstruct_comps_70_dense_256_048,linf,100,1,0.9952,0.0001
1000,0.15,MLP_svd_reconstruct_comps_70_dense_256_048,linf,100,1,0.9952,0.1268
1000,1.0,MLP_svd_reconstruct_comps_70_dense_256_048,l2,40,10,0.9952,0.7472
1000,2.0,MLP_svd_reconstruct_comps_70_dense_256_048,l2,40,10,0.9952,0.1272
1000,0.3,MLP_svd_reconstruct_comps_70_dense_256_048,linf,40,10,0.9952,0.0
1000,0.15,MLP_svd_reconstruct_comps_70_dense_256_048,linf,40,10,0.9952,0.1184
1000,1.0,MLP_svd_reconstruct_comps_70_dense_256_048,l2,100,10,0.9952,0.7469
1000,2.0,MLP_svd_reconstruct_comps_70_dense_256_048,l2,100,10,0.9952,0.1276
1000,0.3,MLP_svd_reconstruct_comps_70_dense_256_048,linf,100,10,0.9952,0.0
1000,0.15,MLP_svd_reconstruct_comps_70_dense_256_048,linf,100,10,0.9952,0.1185
1000,1.0,MLP_svd_reconstruct_comps_70_dense_512_038,l2,40,1,0.9972,0.7735
1000,2.0,MLP_svd_reconstruct_comps_70_dense_512_038,l2,40,1,0.9972,0.1549
1000,0.3,MLP_svd_reconstruct_comps_70_dense_512_038,linf,40,1,0.9972,0.0
1000,0.15,MLP_svd_reconstruct_comps_70_dense_512_038,linf,40,1,0.9972,0.1482
1000,1.0,MLP_svd_reconstruct_comps_70_dense_512_038,l2,100,1,0.9972,0.7729
1000,2.0,MLP_svd_reconstruct_comps_70_dense_512_038,l2,100,1,0.9972,0.1535
1000,0.3,MLP_svd_reconstruct_comps_70_dense_512_038,linf,100,1,0.9972,0.0001
1000,0.15,MLP_svd_reconstruct_comps_70_dense_512_038,linf,100,1,0.9972,0.1476
1000,1.0,MLP_svd_reconstruct_comps_70_dense_512_038,l2,40,10,0.9972,0.7694
1000,2.0,MLP_svd_reconstruct_comps_70_dense_512_038,l2,40,10,0.9972,0.1451
1000,0.3,MLP_svd_reconstruct_comps_70_dense_512_038,linf,40,10,0.9972,0.0
1000,0.15,MLP_svd_reconstruct_comps_70_dense_512_038,linf,40,10,0.9972,0.1403
1000,1.0,MLP_svd_reconstruct_comps_70_dense_512_038,l2,100,10,0.9972,0.7693
1000,2.0,MLP_svd_reconstruct_comps_70_dense_512_038,l2,100,10,0.9972,0.144
1000,0.3,MLP_svd_reconstruct_comps_70_dense_512_038,linf,100,10,0.9972,0.0001
1000,0.15,MLP_svd_reconstruct_comps_70_dense_512_038,linf,100,10,0.9972,0.1398
1000,1.0,MLP_svd_reconstruct_comps_80_dense_128_041,l2,40,1,0.9876,0.7012
1000,2.0,MLP_svd_reconstruct_comps_80_dense_128_041,l2,40,1,0.9876,0.1086
1000,0.3,MLP_svd_reconstruct_comps_80_dense_128_041,linf,40,1,0.9876,0.0
1000,0.15,MLP_svd_reconstruct_comps_80_dense_128_041,linf,40,1,0.9876,0.0947
1000,1.0,MLP_svd_reconstruct_comps_80_dense_128_041,l2,100,1,0.9876,0.7003
1000,2.0,MLP_svd_reconstruct_comps_80_dense_128_041,l2,100,1,0.9876,0.1077
1000,0.3,MLP_svd_reconstruct_comps_80_dense_128_041,linf,100,1,0.9876,0.0
1000,0.15,MLP_svd_reconstruct_comps_80_dense_128_041,linf,100,1,0.9876,0.0938
1000,1.0,MLP_svd_reconstruct_comps_80_dense_128_041,l2,40,10,0.9876,0.6943
1000,2.0,MLP_svd_reconstruct_comps_80_dense_128_041,l2,40,10,0.9876,0.1005
1000,0.3,MLP_svd_reconstruct_comps_80_dense_128_041,linf,40,10,0.9876,0.0
1000,0.15,MLP_svd_reconstruct_comps_80_dense_128_041,linf,40,10,0.9876,0.0867
1000,1.0,MLP_svd_reconstruct_comps_80_dense_128_041,l2,100,10,0.9876,0.693
1000,2.0,MLP_svd_reconstruct_comps_80_dense_128_041,l2,100,10,0.9876,0.0991
1000,0.3,MLP_svd_reconstruct_comps_80_dense_128_041,linf,100,10,0.9876,0.0
1000,0.15,MLP_svd_reconstruct_comps_80_dense_128_041,linf,100,10,0.9876,0.0861
1000,1.0,MLP_svd_reconstruct_comps_80_dense_256_040,l2,40,1,0.9936,0.7425
1000,2.0,MLP_svd_reconstruct_comps_80_dense_256_040,l2,40,1,0.9936,0.1257
1000,0.3,MLP_svd_reconstruct_comps_80_dense_256_040,linf,40,1,0.9936,0.0
1000,0.15,MLP_svd_reconstruct_comps_80_dense_256_040,linf,40,1,0.9936,0.1034
1000,1.0,MLP_svd_reconstruct_comps_80_dense_256_040,l2,100,1,0.9936,0.7414
1000,2.0,MLP_svd_reconstruct_comps_80_dense_256_040,l2,100,1,0.9936,0.1242
1000,0.3,MLP_svd_reconstruct_comps_80_dense_256_040,linf,100,1,0.9936,0.0
1000,0.15,MLP_svd_reconstruct_comps_80_dense_256_040,linf,100,1,0.9936,0.1021
1000,1.0,MLP_svd_reconstruct_comps_80_dense_256_040,l2,40,10,0.9936,0.7384
1000,2.0,MLP_svd_reconstruct_comps_80_dense_256_040,l2,40,10,0.9936,0.1151
1000,0.3,MLP_svd_reconstruct_comps_80_dense_256_040,linf,40,10,0.9936,0.0
1000,0.15,MLP_svd_reconstruct_comps_80_dense_256_040,linf,40,10,0.9936,0.0953
1000,1.0,MLP_svd_reconstruct_comps_80_dense_256_040,l2,100,10,0.9936,0.737
1000,2.0,MLP_svd_reconstruct_comps_80_dense_256_040,l2,100,10,0.9936,0.1139
1000,0.3,MLP_svd_reconstruct_comps_80_dense_256_040,linf,100,10,0.9936,0.0
1000,0.15,MLP_svd_reconstruct_comps_80_dense_256_040,linf,100,10,0.9936,0.0953
1000,1.0,MLP_svd_reconstruct_comps_80_dense_512_032,l2,40,1,0.9967,0.7716
1000,2.0,MLP_svd_reconstruct_comps_80_dense_512_032,l2,40,1,0.9967,0.1436
1000,0.3,MLP_svd_reconstruct_comps_80_dense_512_032,linf,40,1,0.9967,0.0
1000,0.15,MLP_svd_reconstruct_comps_80_dense_512_032,linf,40,1,0.9967,0.1265
1000,1.0,MLP_svd_reconstruct_comps_80_dense_512_032,l2,100,1,0.9967,0.7706
1000,2.0,MLP_svd_reconstruct_comps_80_dense_512_032,l2,100,1,0.9967,0.1433
1000,0.3,MLP_svd_reconstruct_comps_80_dense_512_032,linf,100,1,0.9967,0.0001
1000,0.15,MLP_svd_reconstruct_comps_80_dense_512_032,linf,100,1,0.9967,0.1256
1000,1.0,MLP_svd_reconstruct_comps_80_dense_512_032,l2,40,10,0.9967,0.7669
1000,2.0,MLP_svd_reconstruct_comps_80_dense_512_032,l2,40,10,0.9967,0.1357
1000,0.3,MLP_svd_reconstruct_comps_80_dense_512_032,linf,40,10,0.9967,0.0
1000,0.15,MLP_svd_reconstruct_comps_80_dense_512_032,linf,40,10,0.9967,0.1188
1000,1.0,MLP_svd_reconstruct_comps_80_dense_512_032,l2,100,10,0.9967,0.7662
1000,2.0,MLP_svd_reconstruct_comps_80_dense_512_032,l2,100,10,0.9967,0.135
1000,0.3,MLP_svd_reconstruct_comps_80_dense_512_032,linf,100,10,0.9967,0.0
1000,0.15,MLP_svd_reconstruct_comps_80_dense_512_032,linf,100,10,0.9967,0.1184
1000,1.0,MLP_svd_reconstruct_comps_90_dense_128_049,l2,40,1,0.991,0.6776
1000,2.0,MLP_svd_reconstruct_comps_90_dense_128_049,l2,40,1,0.991,0.0936
1000,0.3,MLP_svd_reconstruct_comps_90_dense_128_049,linf,40,1,0.991,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_128_049,linf,40,1,0.991,0.0771
1000,1.0,MLP_svd_reconstruct_comps_90_dense_128_049,l2,100,1,0.991,0.6766
1000,2.0,MLP_svd_reconstruct_comps_90_dense_128_049,l2,100,1,0.991,0.092
1000,0.3,MLP_svd_reconstruct_comps_90_dense_128_049,linf,100,1,0.991,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_128_049,linf,100,1,0.991,0.0758
1000,1.0,MLP_svd_reconstruct_comps_90_dense_128_049,l2,40,10,0.991,0.6706
1000,2.0,MLP_svd_reconstruct_comps_90_dense_128_049,l2,40,10,0.991,0.085
1000,0.3,MLP_svd_reconstruct_comps_90_dense_128_049,linf,40,10,0.991,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_128_049,linf,40,10,0.991,0.0689
1000,1.0,MLP_svd_reconstruct_comps_90_dense_128_049,l2,100,10,0.991,0.6687
1000,2.0,MLP_svd_reconstruct_comps_90_dense_128_049,l2,100,10,0.991,0.0846
1000,0.3,MLP_svd_reconstruct_comps_90_dense_128_049,linf,100,10,0.991,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_128_049,linf,100,10,0.991,0.0688
1000,1.0,MLP_svd_reconstruct_comps_90_dense_256_044,l2,40,1,0.996,0.7244
1000,2.0,MLP_svd_reconstruct_comps_90_dense_256_044,l2,40,1,0.996,0.1018
1000,0.3,MLP_svd_reconstruct_comps_90_dense_256_044,linf,40,1,0.996,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_256_044,linf,40,1,0.996,0.0842
1000,1.0,MLP_svd_reconstruct_comps_90_dense_256_044,l2,100,1,0.996,0.7231
1000,2.0,MLP_svd_reconstruct_comps_90_dense_256_044,l2,100,1,0.996,0.1012
1000,0.3,MLP_svd_reconstruct_comps_90_dense_256_044,linf,100,1,0.996,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_256_044,linf,100,1,0.996,0.0828
1000,1.0,MLP_svd_reconstruct_comps_90_dense_256_044,l2,40,10,0.996,0.7184
1000,2.0,MLP_svd_reconstruct_comps_90_dense_256_044,l2,40,10,0.996,0.0951
1000,0.3,MLP_svd_reconstruct_comps_90_dense_256_044,linf,40,10,0.996,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_256_044,linf,40,10,0.996,0.0769
1000,1.0,MLP_svd_reconstruct_comps_90_dense_256_044,l2,100,10,0.996,0.717
1000,2.0,MLP_svd_reconstruct_comps_90_dense_256_044,l2,100,10,0.996,0.0935
1000,0.3,MLP_svd_reconstruct_comps_90_dense_256_044,linf,100,10,0.996,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_256_044,linf,100,10,0.996,0.077
1000,1.0,MLP_svd_reconstruct_comps_90_dense_512_028,l2,40,1,0.996,0.7641
1000,2.0,MLP_svd_reconstruct_comps_90_dense_512_028,l2,40,1,0.996,0.1359
1000,0.3,MLP_svd_reconstruct_comps_90_dense_512_028,linf,40,1,0.996,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_512_028,linf,40,1,0.996,0.1195
1000,1.0,MLP_svd_reconstruct_comps_90_dense_512_028,l2,100,1,0.996,0.763
1000,2.0,MLP_svd_reconstruct_comps_90_dense_512_028,l2,100,1,0.996,0.1348
1000,0.3,MLP_svd_reconstruct_comps_90_dense_512_028,linf,100,1,0.996,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_512_028,linf,100,1,0.996,0.1193
1000,1.0,MLP_svd_reconstruct_comps_90_dense_512_028,l2,40,10,0.996,0.7595
1000,2.0,MLP_svd_reconstruct_comps_90_dense_512_028,l2,40,10,0.996,0.1293
1000,0.3,MLP_svd_reconstruct_comps_90_dense_512_028,linf,40,10,0.996,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_512_028,linf,40,10,0.996,0.1117
1000,1.0,MLP_svd_reconstruct_comps_90_dense_512_028,l2,100,10,0.996,0.7586
1000,2.0,MLP_svd_reconstruct_comps_90_dense_512_028,l2,100,10,0.996,0.1277
1000,0.3,MLP_svd_reconstruct_comps_90_dense_512_028,linf,100,10,0.996,0.0
1000,0.15,MLP_svd_reconstruct_comps_90_dense_512_028,linf,100,10,0.996,0.1123
